customer_id,customer_name,segment,city,state,postal_code,region,country
VM-21685,Valerie Mitchum,Home Office,Woodstock,Illinois,60098,Central,United States
CM-12235,Chris McAfee,Consumer,Carrollton,Texas,75007,Central,United States
SM-20320,Sean Miller,Home Office,Lafayette,Indiana,47905,Central,United States
RA-19885,Ruben Ausman,Corporate,Columbus,Georgia,31907,South,United States
SD-20485,Shirley Daniels,Home Office,Alexandria,Virginia,22304,South,United States
CS-12250,Chris Selesnick,Corporate,Haltom City,Texas,76117,Central,United States
RA-19285,Ralph Arnett,Consumer,New York City,New York,10024,East,United States
BF-11005,Barry Franz,Home Office,Los Angeles,California,90004,West,United States
SE-20110,Sanjit Engle,Consumer,Wheeling,Illinois,60090,Central,United States
RS-19765,Roland Schwarz,Corporate,Summerville,South Carolina,29483,South,United States
BM-11650,Brian Moss,Corporate,Columbus,Indiana,47201,Central,United States
SK-19990,Sally Knutson,Consumer,New York City,New York,10024,East,United States
EN-13780,Edward Nazzal,Consumer,New York City,New York,10035,East,United States
KN-16450,Kean Nguyen,Corporate,Jacksonville,Florida,32216,South,United States
MG-17890,Michael Granlund,Home Office,San Diego,California,92024,West,United States
MC-17590,Matt Collister,Corporate,Arlington,Texas,76017,Central,United States
BO-11350,Bill Overfelt,Corporate,Los Angeles,California,90045,West,United States
AG-10300,Aleksandra Gannaway,Corporate,Los Angeles,California,90049,West,United States
MS-17365,Maribeth Schnelling,Consumer,San Francisco,California,94110,West,United States
JM-15655,Jim Mitchum,Corporate,Carlsbad,New Mexico,88220,West,United States
MC-17635,Matthew Clasen,Corporate,Saint Louis,Missouri,63116,Central,United States
TA-21385,Tom Ashbrook,Home Office,New York City,New York,10024,East,United States
SB-20290,Sean Braxton,Corporate,Springfield,Ohio,45503,East,United States
AB-10150,Aimee Bixby,Consumer,Tulsa,Oklahoma,74133,Central,United States
JF-15295,Jason Fortune-,Consumer,Seattle,Washington,98103,West,United States
BF-10975,Barbara Fisher,Corporate,Fayetteville,North Carolina,28314,South,United States
TT-21265,Tim Taslimi,Corporate,Los Angeles,California,90045,West,United States
SB-20170,Sarah Bern,Consumer,New York City,New York,10035,East,United States
LM-17065,Liz MacKendrick,Consumer,Hot Springs,Arkansas,71901,South,United States
KA-16525,Kelly Andreada,Consumer,Aurora,Illinois,60505,Central,United States
BF-11170,Ben Ferrer,Home Office,Raleigh,North Carolina,27604,South,United States
TB-21400,Tom Boeckenhauer,Consumer,Tulsa,Oklahoma,74133,Central,United States
SH-19975,Sally Hughsby,Corporate,Hesperia,California,92345,West,United States
AS-10225,Alan Schoenberger,Corporate,Provo,Utah,84604,West,United States
PK-19075,Pete Kriz,Consumer,San Francisco,California,94110,West,United States
HR-14830,Harold Ryan,Corporate,Gilbert,Arizona,85234,West,United States
DG-13300,Deirdre Greer,Corporate,New York City,New York,10035,East,United States
CL-12700,Craig Leslie,Home Office,Springfield,Missouri,65807,Central,United States
HF-14995,Herbert Flentye,Consumer,Memphis,Tennessee,38109,South,United States
HG-15025,Hunter Glantz,Consumer,Amarillo,Texas,79109,Central,United States
NL-18310,Nancy Lomonaco,Home Office,Los Angeles,California,90045,West,United States
RR-19525,Rick Reed,Corporate,Lowell,Massachusetts,1852,East,United States
TC-21295,Toby Carlisle,Consumer,San Diego,California,92024,West,United States
DB-13615,Doug Bickford,Consumer,Asheville,North Carolina,28806,South,United States
SV-20785,Stewart Visinsky,Consumer,Pueblo,Colorado,81001,West,United States
MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,49201,Central,United States
CT-11995,Carol Triggs,Consumer,Los Angeles,California,90004,West,United States
KB-16315,Karl Braun,Consumer,Thomasville,North Carolina,27360,South,United States
RA-19285,Ralph Arnett,Consumer,Peoria,Illinois,61604,Central,United States
YC-21895,Yoseph Carroll,Corporate,Los Angeles,California,90032,West,United States
RA-19915,Russell Applegate,Consumer,Chicago,Illinois,60653,Central,United States
CM-12160,Charles McCrossin,Consumer,Philadelphia,Pennsylvania,19134,East,United States
CS-12130,Chad Sievert,Consumer,Englewood,Colorado,80112,West,United States
AJ-10795,Anthony Johnson,Corporate,Seattle,Washington,98115,West,United States
DL-12865,Dan Lawera,Consumer,Hialeah,Florida,33012,South,United States
BE-11410,Bobby Elias,Consumer,Lancaster,Ohio,43130,East,United States
SM-20320,Sean Miller,Home Office,Jacksonville,Florida,32216,South,United States
RP-19390,Resi Pölking,Consumer,Baltimore,Maryland,21215,East,United States
JD-16015,Joy Daniels,Consumer,New York City,New York,10009,East,United States
AB-10255,Alejandro Ballentine,Home Office,Carlsbad,New Mexico,88220,West,United States
CC-12145,Charles Crestani,Consumer,Los Angeles,California,90049,West,United States
GH-14425,Gary Hwang,Consumer,Jacksonville,Florida,32216,South,United States
CP-12085,Cathy Prescott,Corporate,Lakewood,Ohio,44107,East,United States
GM-14440,Gary McGarr,Consumer,Troy,New York,12180,East,United States
LC-16885,Lena Creighton,Consumer,Wilmington,North Carolina,28403,South,United States
BT-11305,Beth Thompson,Home Office,Seattle,Washington,98105,West,United States
CP-12085,Cathy Prescott,Corporate,New York City,New York,10024,East,United States
SC-20680,Steve Carroll,Home Office,Columbus,Georgia,31907,South,United States
DK-13375,Dennis Kane,Consumer,New York City,New York,10024,East,United States
SE-20110,Sanjit Engle,Consumer,Costa Mesa,California,92627,West,United States
LF-17185,Luke Foster,Consumer,Houston,Texas,77095,Central,United States
ON-18715,Odella Nelson,Corporate,Cary,North Carolina,27511,South,United States
TB-21400,Tom Boeckenhauer,Consumer,Alexandria,Virginia,22304,South,United States
DF-13135,David Flashing,Consumer,Vallejo,California,94591,West,United States
EP-13915,Emily Phan,Consumer,Philadelphia,Pennsylvania,19120,East,United States
SK-19990,Sally Knutson,Consumer,Toledo,Ohio,43615,East,United States
FH-14350,Fred Harton,Consumer,Seattle,Washington,98105,West,United States
EH-13945,Eric Hoffmann,Consumer,Plainfield,New Jersey,7060,East,United States
JE-15715,Joe Elijah,Consumer,Las Cruces,New Mexico,88001,West,United States
KL-16645,Ken Lonsdale,Consumer,Newark,Delaware,19711,East,United States
EB-13750,Edward Becker,Corporate,Hoover,Alabama,35244,South,United States
BD-11725,Bruce Degenhardt,Consumer,Newark,Ohio,43055,East,United States
MS-17530,MaryBeth Skach,Consumer,San Diego,California,92037,West,United States
SC-20770,Stewart Carmichael,Corporate,San Francisco,California,94122,West,United States
FM-14380,Fred McMath,Consumer,Jacksonville,North Carolina,28540,South,United States
KT-16480,Kean Thornton,Consumer,Franklin,Massachusetts,2038,East,United States
AP-10720,Anne Pryor,Home Office,Frisco,Texas,75034,Central,United States
RH-19555,Ritsa Hightower,Consumer,Tallahassee,Florida,32303,South,United States
CS-11950,Carlos Soltero,Consumer,Seattle,Washington,98115,West,United States
TM-21010,Tamara Manning,Consumer,Vacaville,California,95687,West,United States
HF-14995,Herbert Flentye,Consumer,Los Angeles,California,90008,West,United States
GA-14515,George Ashbrook,Consumer,San Francisco,California,94122,West,United States
ES-14020,Erica Smith,Consumer,New York City,New York,10035,East,United States
JP-16135,Julie Prescott,Home Office,Columbus,Georgia,31907,South,United States
Dp-13240,Dean percer,Home Office,Murray,Utah,84107,West,United States
NK-18490,Neil Knudson,Home Office,San Francisco,California,94110,West,United States
PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,19140,East,United States
RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,19134,East,United States
MO-17950,Michael Oakman,Consumer,Dallas,Texas,75220,Central,United States
JJ-15445,Jennifer Jackson,Consumer,Waukesha,Wisconsin,53186,Central,United States
BT-11680,Brian Thompson,Consumer,Fort Lauderdale,Florida,33311,South,United States
RD-19585,Rob Dowd,Consumer,Detroit,Michigan,48205,Central,United States
ML-17755,Max Ludwig,Home Office,Springfield,Ohio,45503,East,United States
JE-15745,Joel Eaton,Consumer,San Diego,California,92037,West,United States
ER-13855,Elpida Rittenbach,Corporate,Colorado Springs,Colorado,80906,West,United States
JM-15535,Jessica Myrick,Consumer,Bakersfield,California,93309,West,United States
SS-20140,Saphhira Shifley,Corporate,Pompano Beach,Florida,33068,South,United States
TC-21295,Toby Carlisle,Consumer,New York City,New York,10035,East,United States
HG-15025,Hunter Glantz,Consumer,Lakeville,Minnesota,55044,Central,United States
LD-17005,Lisa DeCherney,Consumer,Detroit,Michigan,48234,Central,United States
AS-10285,Alejandro Savely,Corporate,Philadelphia,Pennsylvania,19134,East,United States
MP-17965,Michael Paige,Corporate,Troy,Ohio,45373,East,United States
CD-12790,Cynthia Delaney,Home Office,Los Angeles,California,90036,West,United States
MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,78415,Central,United States
BM-11650,Brian Moss,Corporate,Omaha,Nebraska,68104,Central,United States
KN-16450,Kean Nguyen,Corporate,Redondo Beach,California,90278,West,United States
IG-15085,Ivan Gibson,Consumer,Little Rock,Arkansas,72209,South,United States
JS-15595,Jill Stevenson,Corporate,Miami,Florida,33180,South,United States
GA-14725,Guy Armstrong,Consumer,Salem,Oregon,97301,West,United States
DL-13330,Denise Leinenbach,Consumer,Las Cruces,New Mexico,88001,West,United States
CS-12505,Cindy Stewart,Consumer,San Francisco,California,94122,West,United States
CC-12145,Charles Crestani,Consumer,El Paso,Texas,79907,Central,United States
MH-18025,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West,United States
MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,United States
DR-12940,Daniel Raglin,Home Office,Franklin,Massachusetts,2038,East,United States
DM-13015,Darrin Martin,Consumer,Encinitas,California,92024,West,United States
BD-11620,Brian DeCherney,Consumer,Anaheim,California,92804,West,United States
DC-12850,Dan Campbell,Consumer,Arlington,Texas,76017,Central,United States
MT-18070,Michelle Tran,Home Office,Houston,Texas,77041,Central,United States
MJ-17740,Max Jones,Consumer,Lancaster,Ohio,43130,East,United States
ND-18370,Natalie DeCherney,Consumer,Portland,Oregon,97206,West,United States
CA-11965,Carol Adams,Corporate,Hoover,Alabama,35244,South,United States
GA-14725,Guy Armstrong,Consumer,Los Angeles,California,90036,West,United States
TC-21295,Toby Carlisle,Consumer,Tallahassee,Florida,32303,South,United States
JB-15400,Jennifer Braxton,Corporate,New York City,New York,10009,East,United States
CK-12325,Christine Kargatis,Home Office,Chesapeake,Virginia,23320,South,United States
RL-19615,Rob Lucas,Consumer,Fayetteville,North Carolina,28314,South,United States
AC-10660,Anna Chung,Consumer,Huntsville,Texas,77340,Central,United States
BH-11710,Brosina Hoffman,Consumer,Philadelphia,Pennsylvania,19140,East,United States
BG-11695,Brooke Gillingham,Corporate,Woodstock,Illinois,60098,Central,United States
XP-21865,Xylona Preis,Consumer,Everett,Massachusetts,2149,East,United States
SN-20560,Skye Norling,Home Office,Chicago,Illinois,60653,Central,United States
DM-13345,Denise Monton,Corporate,Roswell,Georgia,30076,South,United States
AJ-10780,Anthony Jacobs,Corporate,Palm Coast,Florida,32137,South,United States
KC-16255,Karen Carlisle,Corporate,Philadelphia,Pennsylvania,19120,East,United States
VF-21715,Vicky Freymann,Home Office,Columbus,Indiana,47201,Central,United States
SV-20935,Susan Vittorini,Consumer,Oceanside,New York,11572,East,United States
EM-13810,Eleni McCrary,Corporate,Franklin,Massachusetts,2038,East,United States
RB-19360,Raymond Buch,Consumer,Sioux Falls,South Dakota,57103,Central,United States
DJ-13510,Don Jones,Corporate,San Diego,California,92037,West,United States
CC-12370,Christopher Conant,Consumer,Fayetteville,North Carolina,28314,South,United States
SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,30318,South,United States
RH-19495,Rick Hansen,Consumer,Orlando,Florida,32839,South,United States
JK-15370,Jay Kimmel,Consumer,San Francisco,California,94122,West,United States
AF-10885,Art Foster,Consumer,Toledo,Ohio,43615,East,United States
LC-16885,Lena Creighton,Consumer,Saint Petersburg,Florida,33710,South,United States
BF-11275,Beth Fritzler,Corporate,Tucson,Arizona,85705,West,United States
SC-20800,Stuart Calhoun,Consumer,Los Angeles,California,90036,West,United States
SW-20275,Scott Williamson,Consumer,San Diego,California,92105,West,United States
MC-17845,Michael Chen,Consumer,New York City,New York,10035,East,United States
TD-20995,Tamara Dahlen,Consumer,San Diego,California,92037,West,United States
Dp-13240,Dean percer,Home Office,Westfield,New Jersey,7090,East,United States
SD-20485,Shirley Daniels,Home Office,Orange,New Jersey,7050,East,United States
TM-21010,Tamara Manning,Consumer,Woodstock,Illinois,60098,Central,United States
BK-11260,Berenike Kampe,Consumer,San Francisco,California,94110,West,United States
JF-15490,Jeremy Farry,Consumer,San Francisco,California,94122,West,United States
EP-13915,Emily Phan,Consumer,Tempe,Arizona,85281,West,United States
EP-13915,Emily Phan,Consumer,Los Angeles,California,90008,West,United States
KH-16630,Ken Heidel,Corporate,Seattle,Washington,98105,West,United States
HG-14845,Harry Greene,Consumer,Lake Charles,Louisiana,70601,South,United States
JC-16105,Julie Creighton,Corporate,Rochester,New York,14609,East,United States
KM-16720,Kunst Miller,Consumer,Long Beach,New York,11561,East,United States
EB-13975,Erica Bern,Corporate,Charlotte,North Carolina,28205,South,United States
PW-19240,Pierre Wener,Consumer,Houston,Texas,77036,Central,United States
PG-18895,Paul Gonzalez,Consumer,New York City,New York,10035,East,United States
DB-12910,Daniel Byrd,Home Office,Columbus,Georgia,31907,South,United States
CR-12730,Craig Reiter,Consumer,Chicago,Illinois,60610,Central,United States
KH-16330,Katharine Harms,Corporate,Highland Park,Illinois,60035,Central,United States
DL-12925,Daniel Lacy,Consumer,Eagan,Minnesota,55122,Central,United States
ME-17725,Max Engle,Consumer,Seattle,Washington,98103,West,United States
VD-21670,Valerie Dominguez,Consumer,Coral Springs,Florida,33065,South,United States
CK-12205,Chloris Kastensmidt,Consumer,Hempstead,New York,11550,East,United States
DL-12925,Daniel Lacy,Consumer,Noblesville,Indiana,46060,Central,United States
SE-20110,Sanjit Engle,Consumer,Dallas,Texas,75220,Central,United States
LS-17200,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,19140,East,United States
MM-17920,Michael Moore,Consumer,San Francisco,California,94109,West,United States
DB-13270,Deborah Brumfield,Home Office,Austin,Texas,78745,Central,United States
RW-19630,Rob Williams,Corporate,Detroit,Michigan,48234,Central,United States
JM-16195,Justin MacKendrick,Consumer,Watertown,New York,13601,East,United States
BP-11155,Becky Pak,Consumer,Columbus,Georgia,31907,South,United States
CT-11995,Carol Triggs,Consumer,Apple Valley,Minnesota,55124,Central,United States
TH-21550,Tracy Hopkins,Home Office,Burlington,North Carolina,27217,South,United States
ME-17320,Maria Etezadi,Home Office,Saginaw,Michigan,48601,Central,United States
TT-21220,Thomas Thornton,Consumer,San Francisco,California,94109,West,United States
GT-14710,Greg Tran,Consumer,Seattle,Washington,98105,West,United States
JD-16150,Justin Deggeller,Corporate,Milwaukee,Wisconsin,53209,Central,United States
MC-18100,Mick Crebagga,Consumer,Los Angeles,California,90049,West,United States
LH-17020,Lisa Hazard,Consumer,San Francisco,California,94122,West,United States
MP-18175,Mike Pelletier,Home Office,San Diego,California,92024,West,United States
EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301,West,United States
GG-14650,Greg Guthrie,Corporate,New York City,New York,10035,East,United States
MA-17995,Michelle Arnett,Home Office,Watertown,New York,13601,East,United States
